0.000000;5281.000000;9064.000000;0.000000;103491.000000;5281.000000;1.000000;0.391474
1.000000;5676.000000;6014.000000;0.000000;203042.000000;5676.000000;1.000000;0.868365
2.000000;5676.000000;6196.000000;0.000000;159221.000000;4270.000000;1.000000;1.443774
3.000000;5676.000000;5396.000000;0.000000;156413.000000;4763.000000;1.000000;1.929352
4.000000;6431.000000;4910.000000;0.000000;321196.000000;6431.000000;1.000000;2.403913
5.000000;6447.000000;6319.000000;0.000000;165848.000000;6447.000000;1.000000;2.882668
6.000000;6447.000000;5368.000000;0.000000;258774.000000;5976.000000;1.000000;3.375860
7.000000;6447.000000;5586.000000;0.000000;145411.000000;5534.000000;1.000000;3.861685
8.000000;6447.000000;6661.000000;0.000000;157399.000000;7119.000000;0.000000;4.348120
9.000000;7505.000000;5742.000000;0.000000;318187.000000;7505.000000;1.000000;4.827312
10.000000;7505.000000;6964.000000;0.000000;138224.000000;5646.000000;1.000000;5.306521
11.000000;7505.000000;5756.000000;0.000000;214148.000000;6613.000000;1.000000;5.788547
12.000000;7505.000000;6381.000000;0.000000;221317.000000;6896.000000;0.000000;6.273740
13.000000;7505.000000;5607.000000;0.000000;366841.000000;6896.000000;0.000000;6.753023
14.000000;7505.000000;6869.000000;0.000000;170006.000000;6896.000000;0.000000;7.239821
15.000000;7505.000000;7073.000000;0.000000;272548.000000;6896.000000;0.000000;7.722084
16.000000;7505.000000;6347.000000;0.000000;242162.000000;6896.000000;0.000000;8.201240
17.000000;7505.000000;5924.000000;0.000000;371234.000000;6896.000000;0.000000;8.682477
18.000000;7505.000000;6857.000000;0.000000;212556.000000;6896.000000;0.000000;9.169154
19.000000;7505.000000;6158.000000;0.000000;334899.000000;6896.000000;0.000000;9.652606
20.000000;7505.000000;6421.000000;0.000000;224068.000000;7321.000000;1.000000;10.222572
21.000000;7505.000000;6300.000000;0.000000;291607.000000;7321.000000;1.000000;10.771767
22.000000;7505.000000;5883.000000;0.000000;251463.000000;7321.000000;1.000000;11.291036
23.000000;7505.000000;5789.000000;0.000000;264952.000000;7321.000000;1.000000;11.838749
24.000000;7505.000000;7775.000000;0.000000;244152.000000;7321.000000;1.000000;12.355463
25.000000;7505.000000;6806.000000;0.000000;271971.000000;7321.000000;1.000000;12.871202
26.000000;7505.000000;5268.000000;0.000000;246519.000000;7321.000000;1.000000;13.395888
27.000000;7505.000000;7168.000000;0.000000;246166.000000;7321.000000;1.000000;13.915245
28.000000;7505.000000;6885.000000;0.000000;310691.000000;7321.000000;1.000000;14.433684
29.000000;7505.000000;6123.000000;0.000000;295225.000000;7321.000000;1.000000;14.950541
30.000000;7505.000000;6616.000000;0.000000;187589.000000;7321.000000;1.000000;15.467525
31.000000;7505.000000;6255.000000;0.000000;171629.000000;7321.000000;1.000000;15.987413
32.000000;7505.000000;7300.000000;0.000000;223952.000000;7321.000000;1.000000;16.506077
33.000000;7505.000000;7275.000000;0.000000;281923.000000;7321.000000;1.000000;17.025463
34.000000;7505.000000;5670.000000;0.000000;202434.000000;7321.000000;1.000000;17.539839
35.000000;7505.000000;5822.000000;0.000000;279792.000000;7321.000000;1.000000;18.043364
36.000000;7505.000000;6319.000000;0.000000;327763.000000;7321.000000;1.000000;18.545013
37.000000;7505.000000;6370.000000;0.000000;281394.000000;7321.000000;1.000000;19.052050
38.000000;7505.000000;7033.000000;0.000000;185020.000000;7321.000000;1.000000;19.559267
39.000000;7505.000000;8047.000000;0.000000;131719.000000;7321.000000;1.000000;20.065529
40.000000;7505.000000;7383.000000;0.000000;293994.000000;8556.000000;0.000000;20.654650
41.000000;7505.000000;5707.000000;0.000000;150753.000000;8556.000000;0.000000;21.244097
42.000000;7505.000000;6873.000000;0.000000;120212.000000;8556.000000;0.000000;21.846762
43.000000;7505.000000;6548.000000;0.000000;329202.000000;8556.000000;0.000000;22.443726
44.000000;7505.000000;6121.000000;0.000000;138071.000000;8556.000000;0.000000;23.038111
45.000000;7505.000000;5306.000000;0.000000;259664.000000;8556.000000;0.000000;23.646963
46.000000;7505.000000;6302.000000;0.000000;218028.000000;8556.000000;0.000000;24.251722
47.000000;7505.000000;5584.000000;0.000000;281965.000000;8556.000000;0.000000;24.840307
48.000000;7505.000000;5506.000000;0.000000;239485.000000;8556.000000;0.000000;25.427366
49.000000;7505.000000;6699.000000;0.000000;235105.000000;8556.000000;0.000000;26.105728
50.000000;7505.000000;5711.000000;0.000000;346500.000000;8556.000000;0.000000;26.692650
51.000000;7505.000000;7257.000000;0.000000;234640.000000;8556.000000;0.000000;27.279125
52.000000;7505.000000;6498.000000;0.000000;107637.000000;8556.000000;0.000000;27.865623
53.000000;7505.000000;5822.000000;0.000000;200631.000000;8556.000000;0.000000;28.452560
54.000000;7505.000000;6030.000000;0.000000;273754.000000;8556.000000;0.000000;29.039272
55.000000;7505.000000;5490.000000;0.000000;285780.000000;8556.000000;0.000000;29.630398
56.000000;7505.000000;5698.000000;0.000000;190090.000000;8556.000000;0.000000;30.223507
57.000000;7505.000000;7538.000000;0.000000;133478.000000;8556.000000;0.000000;30.812235
58.000000;7505.000000;5644.000000;0.000000;320265.000000;8556.000000;0.000000;31.398996
59.000000;7505.000000;5785.000000;0.000000;296332.000000;8556.000000;0.000000;31.986113
60.000000;8556.000000;5500.000000;0.000000;319211.000000;8556.000000;1.000000;32.734226
61.000000;8556.000000;8072.000000;0.000000;120683.000000;7869.000000;0.000000;33.521381
62.000000;8556.000000;5753.000000;0.000000;391160.000000;7932.000000;0.000000;34.271263
63.000000;8556.000000;8214.000000;0.000000;199197.000000;7933.000000;1.000000;35.014076
64.000000;8556.000000;6407.000000;0.000000;293889.000000;7933.000000;1.000000;35.758404
65.000000;8556.000000;7728.000000;0.000000;185857.000000;7933.000000;1.000000;36.503925
66.000000;8556.000000;7182.000000;0.000000;263736.000000;7933.000000;1.000000;37.247852
67.000000;8556.000000;6254.000000;0.000000;216661.000000;7933.000000;1.000000;37.991051
68.000000;8556.000000;6698.000000;0.000000;248772.000000;8049.000000;0.000000;38.735512
69.000000;8556.000000;7080.000000;0.000000;123530.000000;7933.000000;1.000000;39.491760
70.000000;8556.000000;6499.000000;0.000000;125816.000000;8049.000000;1.000000;40.243435
71.000000;8556.000000;6920.000000;0.000000;338354.000000;7933.000000;1.000000;40.991261
