Name,Obj Fn,Runtime,MIPGAP
B1C6,5340,1802.11,0.260352
B2C6,4390,1800.59,0.508534
B3C6,4227,1801.11,0.486311
B4C6,4706,1800.91,0.469048
B5C6,2597,1801.06,1.36106
B6C6,10808,1801.23,0.161888
B7C6,9807,1801.5,0.233766
B8C6,10882,1801.48,0.15596
B9C6,10595,1801.19,0.193104
B10C6,10297,1801.84,0.159039
B11C6,11029,1801.22,0.26496
B12C6,11884,1800.94,0.209116
B13C6,10751,1801.81,0.25055
B14C6,11567,1801.41,0.165483
B15C6,10419,1802,0.282663
