Name,Obj Fn,Runtime,MIPGAP
B1C3,11312,1801.84,0.0824677
B2C3,9945,1817.17,0.185508
B3C3,11195,1800.89,0.0677832
B4C3,11324,1801.06,0.117673
B5C3,9704,1800.66,0.242279
B6C3,23296,1801.8,0.0530291
B7C3,22442,1801.16,0.0409496
B8C3,23324,1801.62,0.0510516
B9C3,22756,1801.09,0.0644077
B10C3,24316,1801.11,0.0508741
B11C3,33472,1801.14,0.0639001
B12C3,32670,1802.19,0.0361328
B13C3,32942,1801.78,0.0325427
B14C3,35106,1801.11,0.0330075
B15C3,30767,1801.81,0.0557644
