Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_100000000_g_6_f_0.3_eps_0.1_s_300",9.94221e+07
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_100",9.68927e+07
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_200",9.69116e+07
"n_1000_c_100000000_g_6_f_0.3_eps_0_s_300",1.00001e+08
"n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_100",9.6923e+07
"n_1000_c_100000000_g_6_f_0.3_eps_1e-05_s_200",9.69414e+07
