Name:,Obj Fn,Runtime,MIPGAP
"n_1200_c_10000000000_g_6_f_0.3_eps_0.01_s_300",9975056627,62.154,0.00250291
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_100",10000012811,5.326,3.53571e-08
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_200",10000025054,1.154,5.66142e-08
"n_1200_c_10000000000_g_6_f_0.3_eps_0.1_s_300",10000036978,11.892,8.57298e-08
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_100",10000014061,0.116,4.00001e-10
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_200",9687540549,60.019,0.0322553
"n_1200_c_10000000000_g_6_f_0.3_eps_0_s_300",9687561585,60.005,0.0322539
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_100",9690620872,60.009,0.0319261
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_200",9690641069,60.005,0.0319252
"n_1200_c_10000000000_g_6_f_0.3_eps_1e-05_s_300",9690664476,61.458,0.0319233
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_100",100009381,0.234,4.79669e-07
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_200",100009696,0.518,8.25292e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.0001_s_300",100021818,0.016,7.83404e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_100",100000209,5.857,8.3405e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_200",100009673,0.261,7.98802e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.001_s_300",100018639,0.236,8.06336e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_100",99996218,6.263,9.99658e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_200",100002414,0.199,9.46535e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.01_s_300",100012201,0.214,5.11878e-05
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_100",99968643,60.014,0.000342763
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_200",99974872,60.021,0.000305365
"n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300",99981667,60.005,0.000274178
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_100",99826161,60.018,0.00175941
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_200",99849612,60.011,0.00170742
"n_1200_c_100000000_g_10_f_0.1_eps_0_s_300",99870200,60.02,0.00158509
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_100",99999563,0.237,9.98359e-05
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_200",100012282,0.114,7.22574e-05
"n_1200_c_100000000_g_10_f_0.1_eps_1e-05_s_300",100020551,0.04,9.73726e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_100",100007198,0.0310001,4.19855e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_200",100014966,0.027,7.00461e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.0001_s_300",100029184,0.212,2.18688e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_100",100003821,3.013,6.52771e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_200",100013377,1.042,9.64907e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.001_s_300",100025518,0.186,6.57717e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_100",99999094,0.101,9.39578e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_200",100014318,0.016,1.65752e-05
"n_1200_c_100000000_g_10_f_0.2_eps_0.01_s_300",100021410,1.705,1.16758e-06
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_100",99973635,60.006,0.000310547
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_200",99986550,60.009,0.000224258
"n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300",100001780,60.017,0.000137496
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_100",99831826,60.468,0.00179046
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_200",99857444,60.017,0.0015341
"n_1200_c_100000000_g_10_f_0.2_eps_0_s_300",99887981,60.033,0.00146665
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_100",100000911,5.07,9.51087e-05
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_200",100012961,0.261,8.40388e-05
"n_1200_c_100000000_g_10_f_0.2_eps_1e-05_s_300",100022607,0.242,9.43673e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_100",100004055,0.12,6.97381e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_200",100021815,2.071,3.18276e-06
"n_1200_c_100000000_g_10_f_0.3_eps_0.0001_s_300",100031168,0.0120001,2.57981e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_100",100012032,3.175,2.51246e-06
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_200",100012462,0.154,9.63103e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.001_s_300",100027968,3.444,8.04863e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_100",100002590,0.167,6.61037e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_200",100021107,0.885,1.83888e-06
"n_1200_c_100000000_g_10_f_0.3_eps_0.01_s_300",100023171,0.229,7.16223e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_100",99978905,60.008,0.000267367
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_200",100000129,60.232,0.000140009
"n_1200_c_100000000_g_10_f_0.3_eps_0.1_s_300",100009539,0.596,9.15662e-05
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_100",99836190,60.007,0.0017692
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_200",99867470,60.013,0.00155293
"n_1200_c_100000000_g_10_f_0.3_eps_0_s_300",99901744,60.011,0.00134954
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_100",100002193,4.212,9.00761e-05
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_200",100016423,13.146,7.7332e-05
"n_1200_c_100000000_g_10_f_0.3_eps_1e-05_s_300",100024068,0.275,9.90889e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_100",100004335,0.0119998,9.32307e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200",100023090,0.0110002,3.29435e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300",100032785,0.013,8.00359e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_100",100002284,0.0179999,9.34419e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_200",100018123,0.0250001,5.28142e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.001_s_300",100033806,0.0119998,1.39512e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_100",100002311,0.0170002,4.86716e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_200",100011856,0.0440001,3.48965e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.01_s_300",100023075,0.0149999,5.30154e-06
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_100",100001782,1.922,1.17088e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_200",99996865,0.801,7.96119e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0.1_s_300",100003446,0.079,4.95664e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_100",100012532,0.0139999,8.95028e-06
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_200",100023682,0.00899982,3.23231e-05
"n_1200_c_100000000_g_14_f_0.1_eps_0_s_300",100034192,0.0110002,2.72492e-05
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_100",100004397,0.00899982,8.0231e-05
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_200",100022632,0.00999999,2.23712e-05
"n_1200_c_100000000_g_14_f_0.1_eps_1e-05_s_300",100031240,0.013,9.5763e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_100",100010277,0.0109999,3.87827e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_200",100028942,0.0120001,3.08927e-06
"n_1200_c_100000000_g_14_f_0.2_eps_0.0001_s_300",100044082,0.0120001,2.97439e-06
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_100",100003830,0.0539999,9.90224e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_200",100019127,0.013,8.35487e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.001_s_300",100028641,0.013,9.35612e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_100",100007501,0.0209999,2.04134e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_200",100008393,0.0150001,8.14283e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.01_s_300",100025702,0.0139999,1.00599e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_100",99999056,0.42,5.8607e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_200",100006946,0.744,2.10759e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0.1_s_300",100015706,0.315,1.73119e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_100",100012314,0.013,7.32867e-06
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_200",100024863,0.013,4.25236e-05
"n_1200_c_100000000_g_14_f_0.2_eps_0_s_300",100030499,0.013,8.88175e-05
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_100",100003571,0.0120001,9.81248e-05
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_200",100021866,0.0109999,5.03018e-05
"n_1200_c_100000000_g_14_f_0.2_eps_1e-05_s_300",100041635,0.0150001,2.62722e-06
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100",100009289,0.0309999,4.63025e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_200",100026268,0.016,2.45482e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_300",100047898,0.0120001,8.80785e-07
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_100",100013175,0.0680001,1.55205e-06
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_200",100018645,0.0149999,9.38397e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300",100045888,0.027,1.67801e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100",100008483,0.016,2.35157e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_200",100012169,0.00999999,9.84012e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300",100031582,0.0630002,1.2667e-06
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100",100004341,0.626,2.74134e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200",100012527,0.866,1.00504e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300",100011267,0.973,9.94444e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_100",100004230,0.0139999,9.664e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_200",100019757,0.013,9.36217e-05
"n_1200_c_100000000_g_14_f_0.3_eps_0_s_300",100045678,0.0139999,5.57002e-06
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_100",100010412,0.017,4.20522e-05
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_200",100027421,0.00999999,2.77665e-05
"n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300",100040254,0.013,3.96973e-05
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100",50016160,0.00600004,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_200",50020758,0.00399995,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_300",50027372,0.00300002,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_100",50106076,0.00600004,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_200",50113029,0.00300002,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300",50116494,0.00399995,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_100",51006034,0.0059998,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200",51011341,0.00300002,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_300",51017778,0.00400019,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_100",60005849,0.00300002,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_200",60012892,0.00699997,0
"n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300",60019609,0.00800014,0
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_100",50006466,0.0279999,0
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_200",50012257,4.172,0
"n_1200_c_100000000_g_2_f_0.1_eps_0_s_300",50018014,2.648,0
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_100",50007420,0.00399995,0
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200",50013993,0.00600004,0
"n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300",50020508,0.00899982,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100",50022919,0.00500011,1.79918e-07
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_200",50035020,0.00399995,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300",50047874,0.0079999,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_100",50111709,0.00600004,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_200",50124275,0.00499988,3.99008e-08
"n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300",50133410,0.00999999,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_100",51012043,0.00499988,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200",51023815,0.00399995,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300",51036397,0.00499988,5.87816e-08
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_100",60011685,0.00899982,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_200",60024741,0.00399995,0
"n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_300",60035911,0.00500011,0
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_100",50012419,0.123,0
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_200",50025989,0.967,0
"n_1200_c_100000000_g_2_f_0.2_eps_0_s_300",50035404,2.003,0
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_100",50012761,0.00500011,3.99898e-08
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_200",50025628,0.00699997,0
"n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300",50036644,0.00499988,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_100",50028008,0.0079999,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_200",50045636,0.0079999,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300",50062024,0.00600004,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100",50118120,0.00600004,1.99529e-08
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200",50136498,0.00600004,1.99455e-08
"n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300",50157634,0.00699997,3.98743e-08
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_100",51018427,0.00500011,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_200",51035606,0.00500011,3.91883e-08
"n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300",51055809,0.00499988,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100",60017360,0.00500011,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200",60036199,0.00900006,0
"n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_300",60054309,0.0079999,0
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_100",50018157,0.124,0
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_200",50037797,2.316,0
"n_1200_c_100000000_g_2_f_0.3_eps_0_s_300",50051416,1.479,0
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_100",50018729,0.00399995,0
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200",50038039,0.00800014,0
"n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_300",50053610,0.00600004,3.99572e-08
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_100",97193705,60.009,0.0244272
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200",97203022,60.027,0.0243154
"n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_300",97212292,60.02,0.024863
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_100",99983692,60.012,0.000198367
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200",99992219,60.018,0.000155807
"n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300",100001064,60.029,0.000106914
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100",99756368,61.085,0.00122556
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_200",99763897,60.005,0.00182549
"n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_300",99769681,60.019,0.00209914
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_100",99381416,60.225,0.00624978
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200",99388129,60.009,0.00620812
"n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_300",99394688,60.005,0.00616986
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_100",96883804,60.037,0.0322044
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_200",96892373,60.013,0.0321567
"n_1200_c_100000000_g_6_f_0.1_eps_0_s_300",96901140,60.011,0.032095
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100",96915217,60.032,0.0277031
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200",96923046,60.018,0.0279377
"n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300",96931140,60.026,0.0291881
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100",97200599,60.006,0.0248651
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_200",97215541,60.018,0.0243094
"n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_300",97231462,60.02,0.025704
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100",99990432,60.008,0.000157899
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200",100004141,0.0119998,7.41213e-05
"n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_300",100008804,0.00900006,8.69262e-05
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_100",99762066,60.714,0.00243423
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_200",99775030,60.014,0.00230228
"n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_300",99787091,60.008,0.00228737
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100",99387382,60.002,0.00621069
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200",99398088,60.01,0.0061315
"n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300",99410185,60.017,0.00606542
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_100",96890172,60.007,0.032156
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_200",96904029,60.009,0.0319725
"n_1200_c_100000000_g_6_f_0.2_eps_0_s_300",96917201,60.012,0.0319759
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_100",96921966,60.007,0.0277361
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_200",96936828,60.009,0.0316311
"n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_300",96951525,60.04,0.0285276
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100",97205520,60.012,0.0288232
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200",97225379,61.149,0.0286806
"n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_300",97248114,60.007,0.0285513
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_100",99995415,60.008,0.000119956
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_200",100007315,0.162,8.8385e-05
"n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_300",100016704,0.0100002,6.21923e-05
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_100",99768158,60.263,0.00238444
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_200",99788687,60.008,0.00222719
"n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_300",99803346,60.006,0.00213436
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100",99394261,60.014,0.0061604
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200",99409537,60.032,0.00605859
"n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_300",99431454,60.027,0.00591674
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_100",96895775,60.021,0.0320746
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_200",96917439,60.015,0.0318538
"n_1200_c_100000000_g_6_f_0.3_eps_0_s_300",100003806,8.936,4.2134e-06
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100",96927250,60.026,0.0283863
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200",96947638,60.018,0.0300804
"n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_300",96968853,60.008,0.0288771
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_100",1009180,0.0149999,5.98394e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_200",1018900,0.0109999,5.87603e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_300",1028212,0.0120001,4.21353e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100",1009336,0.0149999,7.55627e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_200",1018272,0.0350001,2.67573e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300",1024978,0.017,8.97929e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_100",1006122,0.0280001,2.26152e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_200",1012665,0.016,3.33811e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_300",1018138,0.05,5.55112e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_100",1002542,0.221,7.88004e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_200",1005261,0.016,3.6469e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_300",1007714,0.221,9.05707e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_100",1009278,0.0190001,4.55238e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_200",1017499,0.112,7.35354e-05
"n_1200_c_1000000_g_10_f_0.1_eps_0_s_300",1026547,0.013,5.7163e-05
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_100",1009033,0.013,6.52811e-05
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200",1018395,0.0870001,8.27531e-05
"n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_300",1026416,0.0149999,6.62436e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100",1010820,0.0180001,7.84721e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_200",1020263,0.0190001,1.94948e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300",1031175,0.0190001,1.57854e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100",1010847,0.017,2.75263e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200",1019912,0.0179999,2.37176e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300",1031662,0.0139999,9.78381e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100",1008580,0.0179999,4.62473e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200",1014946,0.00900006,4.25915e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_300",1022202,0.027,8.48227e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100",1004876,0.174,9.59772e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_200",1010099,0.0680001,7.6776e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300",1015757,0.036,7.03568e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0_s_100",1011154,0.0149999,2.23656e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0_s_200",1022486,0.0120001,3.85654e-05
"n_1200_c_1000000_g_10_f_0.2_eps_0_s_300",1032075,0.0470002,4.84151e-05
"n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_100",1009740,0.0139999,9.41731e-05
"n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_200",1021803,0.0170002,8.23457e-05
"n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_300",1031071,0.017,6.30794e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_100",1011722,0.0140002,2.53082e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_200",1022638,0.016,8.99586e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_300",1036090,0.013,3.24845e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100",1010483,0.013,4.49314e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_200",1023244,0.0180001,6.02977e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_300",1036405,0.0179999,1.10723e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_100",1009818,0.03,1.34929e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_200",1021466,0.029,5.63904e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_300",1027616,0.0180001,2.04752e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_100",1006319,0.0880001,3.80185e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_200",1014589,2.651,0
"n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_300",1020156,0.0610001,6.06252e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0_s_100",1012078,0.00999999,4.08063e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0_s_200",1023950,0.017,3.60294e-05
"n_1200_c_1000000_g_10_f_0.3_eps_0_s_300",1032512,0.0139999,4.80741e-05
"n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100",1011476,0.0179999,7.18357e-05
"n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_200",1023456,0.0120001,7.5609e-05
"n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_300",1036734,0.0140002,5.01451e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_100",1013194,0.0149999,3.75265e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_200",1026493,0.0120001,4.19573e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_300",1038181,0.0139999,1.92912e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_100",1011630,0.0139999,2.85828e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_200",1024889,0.0149999,6.80064e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_300",1039647,0.0150001,2.36681e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_100",1006983,0.0189998,6.52594e-05
"n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_200",1015013,0.0550001,5.86972e-05
