Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_100000000_g_14_f_0.2_eps_0.001_s_300",99951870
"n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_100",99978957
"n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_200",99966945
"n_1000_c_100000000_g_14_f_0.2_eps_0.01_s_300",99967359
"n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_100",99972697
"n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_200",99934844
"n_1000_c_100000000_g_14_f_0.2_eps_0.1_s_300",99957885
"n_1000_c_100000000_g_14_f_0.2_eps_0_s_100",99998861
"n_1000_c_100000000_g_14_f_0.2_eps_0_s_200",100000245
"n_1000_c_100000000_g_14_f_0.2_eps_0_s_300",99999001
"n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_100",99999578
"n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_200",100001749
"n_1000_c_100000000_g_14_f_0.2_eps_1e-05_s_300",100000390
"n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_100",100000586
"n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_200",100000420
"n_1000_c_100000000_g_14_f_0.3_eps_0.0001_s_300",100001699
"n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_100",99934247
"n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_200",99952371
"n_1000_c_100000000_g_14_f_0.3_eps_0.001_s_300",99968219
"n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_100",99927363
"n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_200",99976608
"n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_300",100021133
"n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_100",99926398
"n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_200",100002530
"n_1000_c_100000000_g_14_f_0.3_eps_0.1_s_300",99953655
"n_1000_c_100000000_g_14_f_0.3_eps_0_s_100",100000250
"n_1000_c_100000000_g_14_f_0.3_eps_0_s_200",100000440
"n_1000_c_100000000_g_14_f_0.3_eps_0_s_300",100000783
"n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_100",100000377
"n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_200",100001956
"n_1000_c_100000000_g_14_f_0.3_eps_1e-05_s_300",100001090
"n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_100",50014612
"n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_200",50019718
"n_1000_c_100000000_g_2_f_0.1_eps_0.0001_s_300",50026500
"n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_100",50105093
"n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_200",50109731
"n_1000_c_100000000_g_2_f_0.1_eps_0.001_s_300",50115756
"n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_100",51005386
"n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_200",51009632
"n_1000_c_100000000_g_2_f_0.1_eps_0.01_s_300",51015233
"n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_100",60005040
"n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_200",60009352
"n_1000_c_100000000_g_2_f_0.1_eps_0.1_s_300",60013254
"n_1000_c_100000000_g_2_f_0.1_eps_0_s_100",50004458
"n_1000_c_100000000_g_2_f_0.1_eps_0_s_200",50010258
"n_1000_c_100000000_g_2_f_0.1_eps_0_s_300",50016335
"n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_100",50005806
"n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_200",50011493
"n_1000_c_100000000_g_2_f_0.1_eps_1e-05_s_300",50016474
"n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_100",50019978
"n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_200",50030191
"n_1000_c_100000000_g_2_f_0.2_eps_0.0001_s_300",50040709
"n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_100",50110807
"n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_200",50120295
"n_1000_c_100000000_g_2_f_0.2_eps_0.001_s_300",50128552
"n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_100",51009346
"n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_200",51021130
"n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300",51031353
"n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_100",60009917
"n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_200",60021184
"n_1000_c_100000000_g_2_f_0.2_eps_0.1_s_300",60029830
"n_1000_c_100000000_g_2_f_0.2_eps_0_s_100",50009546
"n_1000_c_100000000_g_2_f_0.2_eps_0_s_200",50019739
"n_1000_c_100000000_g_2_f_0.2_eps_0_s_300",50030242
"n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_100",50011198
"n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_200",50022432
"n_1000_c_100000000_g_2_f_0.2_eps_1e-05_s_300",50030545
"n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_100",50025614
"n_1000_c_100000000_g_2_f_0.3_eps_0.0001_s_200",50040657
