Name,Obj Fn,Runtime,MIPGAP
B1C3_0,9758,3600.03,0.297192
B1C3_1,12553,3600.02,0.0554449
B1C3_2,13947,460.4,7.17e-05
B1C3_3,14653,57.735,0
B1C3_4,15366,14.083,0
