Name,Obj Fn,Runtime,MIPGAP
MT1_1000.txt,6214.8388,3600.5290,0.0913
MT1_1100.txt,6584.6150,3600.4370,0.0827
MT1_1200.txt,7213.4615,3600.7110,0.1175
MT1_1300.txt,7439.8710,3600.6680,0.0932
MT1_1400.txt,8712.1493,3600.4710,0.1829
MT1_1500.txt,9032.3620,3600.6030,0.1711
MT1_1600.txt,9546.9099,3600.6500,0.1800
MT1_1700.txt,10033.4187,3600.5860,0.1851
MT1_1800.txt,10139.6820,3600.6280,0.1614
MT1_1900.txt,10764.8374,3600.8000,0.1788
MT1_2000.txt,11248.3812,3601.4950,0.1869
