Name,Obj Fn,Runtime,MIPGAP,seed
MT1_1000.txt,12052.3060,3600.4370,0.4427
MT1_1100.txt,12540.7182,3600.4410,0.4394
MT1_1200.txt,12844.0672,3600.4830,0.4310
MT1_1300.txt,13769.0738,3600.5510,0.4457
MT1_1400.txt,13687.2206,3600.5350,0.4190
MT1_1500.txt,14619.9293,3600.6180,0.4350
MT1_1600.txt,15187.3762,3600.6650,0.4373
MT1_1700.txt,15336.3393,3600.6990,0.4231
MT1_1800.txt,15598.8363,3600.6830,0.4142
MT1_1900.txt,16180.9966,3600.7030,0.4176
MT1_2000.txt,16203.1364,3600.7820,0.4022
