Name,Obj Fn,Runtime,MIPGAP,seed
MT1_1000.txt,6698.7177,3600.3530,0.1574
MT1_1100.txt,7453.4591,3600.4740,0.1899
MT1_1200.txt,7196.4792,3600.4270,0.1153
MT1_1300.txt,7489.7262,3600.4870,0.0993
