Name,Obj Fn,Runtime,MIPGAP,seed
MT1_1000.txt,84214.0361,3600.4380,0.3662
MT1_1100.txt,92648.0944,3600.5320,0.4112
MT1_1200.txt,91432.5843,3600.4750,0.3936
MT1_1300.txt,96547.5910,3600.8950,0.4202
MT1_1400.txt,98700.0668,3600.4630,0.4225
MT1_1500.txt,102406.4124,3600.5430,0.4359
MT1_1600.txt,107338.5123,3600.9400,0.4578
MT1_1700.txt,107745.0807,3601.6010,0.4513
MT1_1800.txt,109823.9663,3601.2400,0.4566
MT1_1900.txt,115248.7016,3600.9070,0.4749
MT1_2000.txt,118379.7066,3601.8260,0.4840
