Name,Obj Fn,Runtime,MIPGAP,seed
MT1_1000.txt,24931.9900,3601.0570,0.5084
MT1_1100.txt,26051.6722,3601.1970,0.5193
MT1_1200.txt,28008.2820,3600.4250,0.5412
MT1_1300.txt,28983.2350,3600.5150,0.5465
MT1_1400.txt,29014.4630,3600.5940,0.5378
MT1_1500.txt,30453.0283,3600.5230,0.5507
MT1_1600.txt,31329.4797,3600.6110,0.5548
MT1_1700.txt,32582.2098,3600.5530,0.5626
MT1_1800.txt,32991.5777,3600.5840,0.5604
MT1_1900.txt,33455.3440,3600.6370,0.5593
MT1_2000.txt,35628.5180,3600.6150,0.5794
