Name,Obj Fn,Runtime,MIPGAP
B1C6,5218,3600,0.330167
B2C6,2800,3600,0.646688
B3C6,3085,3600,0.577571
B4C6,4025,3600,0.492242
B5C6,1240,3600,0.830763
B6C6,9615,3600,0.272748
B7C6,9014,3600,0.289453
B8C6,10314,3600,0.218636
B9C6,9256,3600,0.30296
B10C6,9493,3600,0.235299
B11C6,-1,3600
B12C6,10230,3600,0.328608
B13C6,9668,3600,0.326741
B14C6,10486,3600,0.264398
B15C6,9084,3600,0.360282
