Name,Obj Fn,Runtime,MIPGAP
B1C3,10551,3600,0.188197
B2C3,9397,3600,0.252545
B3C3,9192,3600,0.281201
B4C3,10302,3600,0.232569
B5C3,9131,3600,0.284573
B6C3,22188,3600,0.113119
B7C3,21612,3600,0.0882167
B8C3,22778,3600,0.0850004
B9C3,22222,3600,0.100251
B10C3,23823,3600,0.0795534
B11C3,-1,3600
B12C3,31706,3600,0.0795448
B13C3,31879,3600,0.0776553
B14C3,34837,3600,0.0503489
B15C3,30005,3600,0.0918858
