Name,Obj Fn,Runtime,MIPGAP
B1C6_1,6022,3600.02,0.214547
B1C6_2,7093,3600.01,0.163823
B1C6_3,9018,1303.59,0
B1C6_4,10280,64.803,9.72763e-05
B1C6_5,11144,5.644,0
