Name,Obj Fn,Runtime,MIPGAP
B1C6,5340,1800,0.318356
B2C6,4390,1800,0.45296
B3C6,4227,1800,0.432694
B4C6,4706,1800,0.420729
B5C6,2597,1800,0.65169
B6C6,10808,1800,0.191986
B7C6,9807,1800,0.23841
B8C6,10882,1800,0.180511
B9C6,10595,1800,0.2044
B10C6,10297,1800,0.180697
B11C6,11029,1800,0.259848
B12C6,11884,1800,0.226
B13C6,10751,1800,0.257066
B14C6,11567,1800,0.190609
B15C6,10419,1800,0.272264
