Name,Obj Fn,Runtime,MIPGAP
B1C6,5005,3602.17,0.345119
B2C6,-1,3604.46
B3C6,-1,3603.46
B4C6,-1,3605.81
B5C6,-1,3603.99
B6C6,10099,3603.78,0.226824
B7C6,9115,3602.94,0.305608
B8C6,10434,3603.5,0.18252
B9C6,9025,3603.12,0.37108
B10C6,9367,3602.58,0.249432
B11C6,-1,3603.12
B12C6,-1,3604.98
B13C6,-1,3603.64
B14C6,10070,3602.49,0.295272
B15C6,8759,3603.32,0.469659
