Name,Obj Fn,Runtime,MIPGAP
B1C3,11131,3600.08,0.203755
B2C3,9945,3600.11,0.307491
B3C3,-1,3600.11
B4C3,11198,3600.09,0.2379
B5C3,-1,3600.1
B6C3,22912,3600.14,0.108808
B7C3,22300,3600.14,0.0786547
B8C3,23153,3600.14,0.0941563
B9C3,22696,3600.16,0.107244
B10C3,24167,3600.1,0.0869367
B11C3,-1,3600.09
B12C3,32215,3600.1,0.0814217
B13C3,32070,3600.12,0.0913315
B14C3,34986,3600.11,0.0612245
B15C3,30034,3600.1,0.113904
