Name,Best known Obj,Obj Fn,Runtime,MIPGAP
18_150_30_30,34010,34010,7200.17100000381,0.00423404880917377
20_200_5_2,24586,24586,7200.27399992943,0.00239973968925405
25_200_30_1,31997,31972,7200.10500001907,0.00481671462529713
27_200_30_30,-17759,-17759,7200.0720000267,0.00467368658145166
35_250_30_15,53324,53331,7200.11200022697,0.00217505509146802
36_250_30_30,-19784,-19784,7200.14200019836,0.00409421754953498
44_500_30_15,81160,81160,7200.10600018501,0.00223016264169542
45_500_30_30,-18054,-18054,7200.0759999752,0.00376647834274953
