Name,Obj Fn,Runtime,MIPGAP
B1C1,20170,1.009,0.0539415
B2C1,20188,1.005,0.0650386
B3C1,22128,1.004,0.0533713
B4C1,20768,1.004,0.0465139
B5C1,20793,1.003,0.0623287
B6C1,40660,1.002,0.0317019
B7C1,42222,1.002,0.0307896
B8C1,39769,1.002,0.0281878
B9C1,41388,1.004,0.0389726
B10C1,43407,1.002,0.0294192
B11C1,55290,1.006,0.0185567
B12C1,58162,1.003,0.01654
B13C1,62918,1.003,0.0301345
B14C1,59786,1.004,0.0150035
B15C1,57716,1.004,0.0172049
B1C2,12882,1.002,0.177767
B2C2,-1,1.004
B3C2,-1,1.002
B4C2,-1,1.001
B5C2,-1,1.001
B6C2,24013,1.003,0.237788
B7C2,22974,1.006,0.276835
B8C2,22965,1.002,0.272937
B9C2,27740,1.011,0.0900865
B10C2,24756,1.001,0.229399
B11C2,-1,1.002
B12C2,-1,1.007
B13C2,-1,1.001
B14C2,39992,1.002,0.0692388
B15C2,-1,1.001
B1C3,-1,1.002
B2C3,-1,1.008
B3C3,-1,1.001
B4C3,-1,1.008
B5C3,-1,1.001
B6C3,-1,1.005
B7C3,-1,1.003
B8C3,-1,1.003
B9C3,-1,1.004
B10C3,-1,1.001
B11C3,-1,1.001
B12C3,-1,1.003
B13C3,-1,1.002
B14C3,-1,1.001
B15C3,-1,1.004
B1C4,10520,1.001,0.0622624
B2C4,11546,1.002,0.0523991
B3C4,11704,1.002,0.0494703
B4C4,11622,1.003,0.0442265
B5C4,11147,1.006,0.0621692
B6C4,21094,1.003,0.0229449
B7C4,21697,1.003,0.0287136
B8C4,21238,1.024,0.0336661
B9C4,21112,1.003,0.0332039
B10C4,21352,1.003,0.0343762
B11C4,29191,1.007,0.0119557
B12C4,28081,1.006,0.0158114
B13C4,29589,1.003,0.0119301
B14C4,28901,1.005,0.0144286
B15C4,29146,1.007,0.0145131
B1C5,5829,1.002,0.504718
B2C5,5706,1.008,0.662811
B3C5,3370,1.002,1.68576
B4C5,-1,1.005
B5C5,-1,1.001
B6C5,8592,1.01,0.89851
B7C5,12161,1.007,0.355481
B8C5,8639,1.001,0.909017
B9C5,11190,1.014,0.457909
B10C5,11096,1.006,0.479813
B11C5,-1,1.003
B12C5,13190,1.007,0.610614
B13C5,16854,1.002,0.224042
B14C5,-1,1.002
B15C5,-1,1.001
B1C6,-1,1.005
B2C6,-1,1.003
B3C6,-1,1.003
B4C6,-1,1.002
B5C6,-1,1.006
B6C6,-1,1.004
B7C6,-1,1.001
B8C6,-1,1.003
B9C6,-1,1.003
B10C6,-1,1.003
B11C6,-1,1.002
B12C6,-1,1.001
B13C6,-1,1.002
B14C6,-1,1.005
B15C6,-1,1.003
