Name,Obj Fn,Runtime,MIPGAP
B1C1,20170,1.006,0.0539911
B2C1,20188,1.008,0.0649396
B3C1,22128,1.005,0.0525578
B4C1,20768,1.023,0.0483432
B5C1,20793,1.005,0.0634829
B6C1,40660,1.005,0.0318495
B7C1,42292,1.003,0.0280904
B8C1,39769,1.001,0.0277855
B9C1,41388,1.005,0.0386102
B10C1,43407,1.003,0.0297187
B11C1,55290,1.008,0.0183216
B12C1,58162,1.004,0.0154396
B13C1,63168,1.004,0.0260575
B14C1,59786,1.01,0.014853
B15C1,57716,1.006,0.0174471
B1C2,12882,1.01,0.177767
B2C2,-1,1.002
B3C2,-1,1.002
B4C2,-1,1.003
B5C2,-1,1.005
B6C2,24013,1.004,0.237788
B7C2,22974,1.003,0.276835
B8C2,22965,1.008,0.272937
B9C2,27740,1.002,0.0900865
B10C2,24756,1.004,0.229399
B11C2,-1,1.004
B12C2,-1,1.007
B13C2,-1,1.003
B14C2,39992,1.009,0.0692388
B15C2,-1,1.003
B1C3,-1,1.003
B2C3,-1,1.003
B3C3,-1,1.003
B4C3,-1,1.001
B5C3,-1,1.001
B6C3,-1,1
B7C3,-1,1.003
B8C3,-1,1.008
B9C3,-1,1.001
B10C3,-1,1.002
B11C3,-1,1.001
B12C3,-1,1.006
B13C3,-1,1.002
B14C3,-1,1.005
B15C3,-1,1.002
B1C4,10520,1.005,0.0659696
B2C4,11546,1.005,0.0517062
B3C4,11704,1.003,0.049812
B4C4,11622,1.008,0.0429358
B5C4,11147,1.008,0.0613618
B6C4,21094,1.005,0.0252678
B7C4,21697,1.004,0.0290363
B8C4,21238,1.006,0.0334306
B9C4,21166,1.006,0.0277804
B10C4,21352,1.003,0.0303484
B11C4,29191,1.005,0.0129835
B12C4,28081,1.006,0.0158114
B13C4,29589,1.006,0.0118963
B14C4,28901,1.009,0.0139788
B15C4,29146,1.006,0.0134152
B1C5,5829,1.003,0.504718
B2C5,5706,1.006,0.667543
B3C5,3370,1.003,1.68576
B4C5,-1,1.008
B5C5,-1,1.004
B6C5,8592,1.01,0.89851
B7C5,12161,1.003,0.355481
B8C5,8639,1.004,0.909017
B9C5,11190,1.005,0.457909
B10C5,11096,1.013,0.479813
B11C5,-1,1.003
B12C5,-1,1.002
B13C5,15181,1.003,0.358936
B14C5,-1,1.004
B15C5,-1,1.003
B1C6,-1,1.006
B2C6,-1,1
B3C6,-1,1.002
B4C6,-1,1.003
B5C6,-1,1.002
B6C6,-1,1.005
B7C6,-1,1.005
B8C6,-1,1.009
B9C6,-1,1.003
B10C6,-1,1.003
B11C6,-1,1
B12C6,-1,1.006
B13C6,-1,1.002
B14C6,-1,1.003
B15C6,-1,1
