Name,Obj Fn,Runtime,MIPGAP
B1C3,11312,1800.09,0.184494
B2C3,9945,1800.09,0.307491
B3C3,11195,1800.09,0.175971
B4C3,11324,1800.1,0.224126
B5C3,9704,1800.09,0.359749
B6C3,23296,1800.1,0.0905306
B7C3,22442,1800.14,0.0718296
B8C3,23324,1800.14,0.0861345
B9C3,22756,1800.1,0.104324
B10C3,24316,1800.1,0.0802764
B11C3,33472,1800.11,0.0950645
B12C3,32670,1800.11,0.0663606
B13C3,32942,1800.09,0.0624431
B14C3,35106,1800.12,0.057597
B15C3,30767,1800.1,0.0873663
