Name,Obj Fn,Runtime,MIPGAP
B1C3,21359,3600.16,0.143874
B2C3,21524,3600.24,0.186443
B3C3,24086,3600.27,0.0722827
B4C3,22606,3600.15,0.133549
B5C3,18344,3600.1,0.354612
B6C3,37235,3600.09,0.068108
B7C3,38909,3600.17,0.0673366
B8C3,36901,3600.13,0.0860139
B9C3,36282,3600.11,0.11689
B10C3,34835,3600.12,0.124673
B11C3,40919,3600.05,0.0413011
B12C3,41790,3600.15,0.0603254
B13C3,38818,3600.17,0.0644804
B14C3,40377,3600.16,0.0865592
B15C3,40275,3600.13,0.0615767
